tau,t_phys,p_inlet,p_outlet,q_outlet,w_center,w_monitor,volume,power,w_max_abs
3.195000000000e+01,1.694404624418e-03,0.000000000000e+00,6.044578934002e-12,-7.064159990110e-19,-1.184662621592e-19,2.521589278697e-06,-2.910525270577e-21,-0.000000000000e+00,2.521589278697e-06
3.195625000000e+01,1.694736080722e-03,0.000000000000e+00,6.015621192120e-12,-7.036023933250e-19,-1.455952012284e-19,2.543132256606e-06,-2.910758484026e-21,-0.000000000000e+00,2.543132256606e-06
3.196250000000e+01,1.695067537026e-03,0.000000000000e+00,5.992777056979e-12,-7.006548064159e-19,-1.727854106685e-19,2.563135163327e-06,-2.910990720478e-21,-0.000000000000e+00,2.563135163328e-06
3.196875000000e+01,1.695398993329e-03,0.000000000000e+00,5.966959532831e-12,-6.975062476721e-19,-2.000359022477e-19,2.581586912046e-06,-2.911221913321e-21,-0.000000000000e+00,2.581586912046e-06
3.197500000000e+01,1.695730449633e-03,0.000000000000e+00,5.938107608626e-12,-6.941902123994e-19,-2.273446995025e-19,2.598477354064e-06,-2.911452007042e-21,-0.000000000000e+00,2.598477354064e-06
3.198125000000e+01,1.696061905937e-03,0.000000000000e+00,5.909517419394e-12,-6.907067005977e-19,-2.547078495056e-19,2.613797284334e-06,-2.911680946132e-21,-0.000000000000e+00,2.613797284334e-06
3.198750000000e+01,1.696393362240e-03,0.000000000000e+00,5.876041848897e-12,-6.870724599200e-19,-2.821223875618e-19,2.627538446416e-06,-2.911908680630e-21,-0.000000000000e+00,2.627538446416e-06
3.199375000000e+01,1.696724818544e-03,0.000000000000e+00,5.843811578066e-12,-6.832707427134e-19,-3.095853489756e-19,2.639693536871e-06,-2.912135155025e-21,-0.000000000000e+00,2.639693536871e-06
3.200000000000e+01,1.697056274848e-03,0.000000000000e+00,5.808829736097e-12,-6.792680536721e-19,-3.370848749656e-19,2.650256209070e-06,-2.912360302703e-21,-0.000000000000e+00,2.650256209070e-06
3.200625000000e+01,1.697387731151e-03,0.000000000000e+00,5.775674042478e-12,-6.751313834076e-19,-3.646130596775e-19,2.659221076432e-06,-2.912584079256e-21,-0.000000000000e+00,2.659221076432e-06
3.201250000000e+01,1.697719187455e-03,0.000000000000e+00,5.736599219309e-12,-6.708439842671e-19,-3.921600207934e-19,2.666583715083e-06,-2.912806434724e-21,-0.000000000000e+00,2.666583715084e-06
3.201875000000e+01,1.698050643759e-03,0.000000000000e+00,5.700567886309e-12,-6.664058562505e-19,-4.197237818497e-19,2.672340665934e-06,-2.913027319145e-21,-0.000000000000e+00,2.672340665935e-06
3.202500000000e+01,1.698382100062e-03,0.000000000000e+00,5.661104530119e-12,-6.618169993579e-19,-4.472865546742e-19,2.676489436177e-06,-2.913246682562e-21,-0.000000000000e+00,2.676489436178e-06
3.203125000000e+01,1.698713556366e-03,0.000000000000e+00,5.620247779410e-12,-6.571025350687e-19,-4.748443863398e-19,2.679028500205e-06,-2.913464483339e-21,-0.000000000000e+00,2.679028500206e-06
3.203750000000e+01,1.699045012670e-03,0.000000000000e+00,5.578545542324e-12,-6.522216409788e-19,-5.023883827603e-19,2.679957299944e-06,-2.913680666313e-21,-0.000000000000e+00,2.679957299945e-06
3.204375000000e+01,1.699376468973e-03,0.000000000000e+00,5.535497244169e-12,-6.472078123940e-19,-5.299136027768e-19,2.679276244609e-06,-2.913895187423e-21,-0.000000000000e+00,2.679276244610e-06
3.205000000000e+01,1.699707925277e-03,0.000000000000e+00,5.491476511509e-12,-6.420736100541e-19,-5.574101640715e-19,2.676986709878e-06,-2.914108006768e-21,-0.000000000000e+00,2.676986709878e-06
3.205625000000e+01,1.700039381581e-03,0.000000000000e+00,5.446223468148e-12,-6.367708844570e-19,-5.848642313992e-19,2.673091036482e-06,-2.914319068492e-21,-0.000000000000e+00,2.673091036483e-06
3.206250000000e+01,1.700370837885e-03,0.000000000000e+00,5.399576832548e-12,-6.313195234405e-19,-6.122669106739e-19,2.667592528226e-06,-2.914528323328e-21,-0.000000000000e+00,2.667592528227e-06
3.206875000000e+01,1.700702294188e-03,0.000000000000e+00,5.352593566041e-12,-6.257425550272e-19,-6.396093078095e-19,2.660495449420e-06,-2.914735729642e-21,-0.000000000000e+00,2.660495449421e-06
3.207500000000e+01,1.701033750492e-03,0.000000000000e+00,5.303425839454e-12,-6.200232315644e-19,-6.668835169516e-19,2.651805021747e-06,-2.914941240250e-21,-0.000000000000e+00,2.651805021748e-06
3.208125000000e+01,1.701365206796e-03,0.000000000000e+00,5.252787714500e-12,-6.141866745313e-19,-6.940826204778e-19,2.641527420550e-06,-2.915144816295e-21,-0.000000000000e+00,2.641527420551e-06
3.208750000000e+01,1.701696663099e-03,0.000000000000e+00,5.201611050565e-12,-6.081742671429e-19,-7.211977243019e-19,2.629669770550e-06,-2.915346399490e-21,-0.000000000000e+00,2.629669770551e-06
3.209375000000e+01,1.702028119403e-03,0.000000000000e+00,5.148428822879e-12,-6.020446261842e-19,-7.482248754968e-19,2.616240141000e-06,-2.915545950976e-21,-0.000000000000e+00,2.616240141001e-06
3.210000000000e+01,1.702359575707e-03,0.000000000000e+00,5.097866188268e-12,-5.957810040023e-19,-7.751591329036e-19,2.601247540271e-06,-2.915743426346e-21,-0.000000000000e+00,2.601247540272e-06
3.210625000000e+01,1.702691032010e-03,0.000000000000e+00,5.040535273522e-12,-5.894168959031e-19,-8.019955553633e-19,2.584701909878e-06,-2.915938792291e-21,-0.000000000000e+00,2.584701909880e-06
3.211250000000e+01,1.703022488314e-03,0.000000000000e+00,4.985643425441e-12,-5.828853112750e-19,-8.287301899487e-19,2.566614117953e-06,-2.916131993302e-21,-0.000000000000e+00,2.566614117954e-06
3.211875000000e+01,1.703353944618e-03,0.000000000000e+00,4.929133996691e-12,-5.762532407295e-19,-8.553610601962e-19,2.546995952157e-06,-2.916322996071e-21,-0.000000000000e+00,2.546995952159e-06
3.212500000000e+01,1.703685400921e-03,0.000000000000e+00,4.870942418723e-12,-5.695541795725e-19,-8.818822367152e-19,2.525860112055e-06,-2.916511778394e-21,-0.000000000000e+00,2.525860112056e-06
3.213125000000e+01,1.704016857225e-03,0.000000000000e+00,4.810242661465e-12,-5.626876418865e-19,-9.082818607242e-19,2.503220200937e-06,-2.916698284760e-21,-0.000000000000e+00,2.503220200939e-06
3.213750000000e+01,1.704348313529e-03,0.000000000000e+00,4.753068556097e-12,-5.556871229774e-19,-9.345569675277e-19,2.479090717112e-06,-2.916882470760e-21,-0.000000000000e+00,2.479090717114e-06
3.214375000000e+01,1.704679769832e-03,0.000000000000e+00,4.689729888163e-12,-5.486531087625e-19,-9.606917454173e-19,2.453487044661e-06,-2.917064325291e-21,-0.000000000000e+00,2.453487044662e-06
3.215000000000e+01,1.705011226136e-03,0.000000000000e+00,4.627964981124e-12,-5.414181227128e-19,-9.866703826841e-19,2.426425443666e-06,-2.917243781741e-21,-0.000000000000e+00,2.426425443667e-06
3.215625000000e+01,1.705342682440e-03,0.000000000000e+00,4.571506235256e-12,-5.341831366632e-19,-1.012477067620e-18,2.397923039924e-06,-2.917420840109e-21,-0.000000000000e+00,2.397923039926e-06
3.216250000000e+01,1.705674138743e-03,0.000000000000e+00,4.502486801240e-12,-5.267471787789e-19,-1.038098953211e-18,2.367997814142e-06,-2.917595433782e-21,-0.000000000000e+00,2.367997814143e-06
3.216875000000e+01,1.706005595047e-03,0.000000000000e+00,4.441826328223e-12,-5.192107349772e-19,-1.063525168908e-18,2.336668590621e-06,-2.917767529453e-21,-0.000000000000e+00,2.336668590623e-06
3.217500000000e+01,1.706337051351e-03,0.000000000000e+00,4.376489161333e-12,-5.116742911755e-19,-1.088749785320e-18,2.303955025454e-06,-2.917937127122e-21,-0.000000000000e+00,2.303955025456e-06
3.218125000000e+01,1.706668507654e-03,0.000000000000e+00,4.308777750363e-12,-5.039368755391e-19,-1.113765884824e-18,2.269877594217e-06,-2.918104160176e-21,-0.000000000000e+00,2.269877594219e-06
3.218750000000e+01,1.706999963958e-03,0.000000000000e+00,4.244487904668e-12,-4.961994599028e-19,-1.138568526262e-18,2.234457579184e-06,-2.918268628615e-21,-0.000000000000e+00,2.234457579186e-06
3.219375000000e+01,1.707331420262e-03,0.000000000000e+00,4.176560065636e-12,-4.884285489606e-19,-1.163148815548e-18,2.197717056062e-06,-2.918430521337e-21,-0.000000000000e+00,2.197717056064e-06
3.220000000000e+01,1.707662876566e-03,0.000000000000e+00,4.108694495175e-12,-4.804566661837e-19,-1.187502799754e-18,2.159678880259e-06,-2.918589771727e-21,-0.000000000000e+00,2.159678880260e-06
3.220625000000e+01,1.707994332869e-03,0.000000000000e+00,4.040999559389e-12,-4.724177927952e-19,-1.211630478880e-18,2.120366672689e-06,-2.918746357583e-21,-0.000000000000e+00,2.120366672691e-06
3.221250000000e+01,1.708325789173e-03,0.000000000000e+00,3.973449385403e-12,-4.643119287952e-19,-1.235527899999e-18,2.079804805132e-06,-2.918900256698e-21,-0.000000000000e+00,2.079804805134e-06
3.221875000000e+01,1.708657245477e-03,0.000000000000e+00,3.905593504560e-12,-4.560720835720e-19,-1.259191604301e-18,2.038018385144e-06,-2.919051424665e-21,-0.000000000000e+00,2.038018385146e-06
3.222500000000e+01,1.708988701780e-03,0.000000000000e+00,3.830334045281e-12,-4.478322383488e-19,-1.282621097668e-18,1.995033240541e-06,-2.919199861484e-21,-0.000000000000e+00,1.995033240543e-06
3.223125000000e+01,1.709320158084e-03,0.000000000000e+00,3.762861995439e-12,-4.393914212910e-19,-1.305806003668e-18,1.950875903456e-06,-2.919345500540e-21,-0.000000000000e+00,1.950875903458e-06
