tau,t_phys,p_inlet,p_outlet,q_outlet,w_center,w_monitor,volume,power,w_max_abs
3.400000000000e+00,1.803122292026e-04,5.000000000000e+03,4.745686242508e+03,1.858323201882e-06,3.827269206138e-05,3.827269206138e-05,3.460886724012e-10,9.291616009411e-03,3.827269206138e-05
3.425000000000e+00,1.816380544173e-04,5.000000000000e+03,4.750295833040e+03,1.824639970891e-06,3.846977311191e-05,3.846977311191e-05,3.485078260824e-10,9.123199854457e-03,3.846977311191e-05
3.450000000000e+00,1.829638796320e-04,5.000000000000e+03,4.755919774858e+03,1.783544665358e-06,3.864505110299e-05,3.864505110299e-05,3.508724945713e-10,8.917723326792e-03,3.864505110299e-05
3.475000000000e+00,1.842897048467e-04,5.000000000000e+03,4.762547816121e+03,1.735112197587e-06,3.879997832782e-05,3.879997832782e-05,3.531729500732e-10,8.675560987935e-03,3.879997832782e-05
3.500000000000e+00,1.856155300615e-04,5.000000000000e+03,4.770160801422e+03,1.679482540116e-06,3.893613995325e-05,3.893613995325e-05,3.553996503726e-10,8.397412700580e-03,3.893613995325e-05
3.525000000000e+00,1.869413552762e-04,5.000000000000e+03,4.778730225278e+03,1.616863988388e-06,3.905520629446e-05,3.905520629446e-05,3.575433294172e-10,8.084319941940e-03,3.905520629446e-05
3.550000000000e+00,1.882671804909e-04,5.000000000000e+03,4.788217950145e+03,1.547535221327e-06,3.915888881060e-05,3.915888881060e-05,3.595950906343e-10,7.737676106636e-03,3.915888881060e-05
3.575000000000e+00,1.895930057056e-04,5.000000000000e+03,4.798576107154e+03,1.471846026660e-06,3.924890038677e-05,3.924890038677e-05,3.615465012086e-10,7.359230133302e-03,3.924890038677e-05
3.600000000000e+00,1.909188309204e-04,5.000000000000e+03,4.809747193813e+03,1.390216586968e-06,3.932692023697e-05,3.932692023697e-05,3.633896854136e-10,6.951082934842e-03,3.932692023697e-05
3.625000000000e+00,1.922446561351e-04,5.000000000000e+03,4.821664378082e+03,1.303135257805e-06,3.939456356041e-05,3.939456356041e-05,3.651174149965e-10,6.515676289025e-03,3.939456356041e-05
3.650000000000e+00,1.935704813498e-04,5.000000000000e+03,4.834252012637e+03,1.211154809787e-06,3.945335591616e-05,3.945335591616e-05,3.667231945823e-10,6.055774048933e-03,3.945335591616e-05
3.675000000000e+00,1.948963065645e-04,5.000000000000e+03,4.847426357130e+03,1.114887150960e-06,3.950471214946e-05,3.950471214946e-05,3.682013400786e-10,5.574435754799e-03,3.950471214946e-05
3.700000000000e+00,1.962221317793e-04,5.000000000000e+03,4.861096499795e+03,1.014996592396e-06,3.954991960736e-05,3.954991960736e-05,3.695470481537e-10,5.074982961981e-03,3.954991960736e-05
3.725000000000e+00,1.975479569940e-04,5.000000000000e+03,4.875165463369e+03,9.121917669923e-07,3.959012531932e-05,3.959012531932e-05,3.707564549990e-10,4.560958834962e-03,3.959012531932e-05
3.750000000000e+00,1.988737822087e-04,5.000000000000e+03,4.889531474058e+03,8.072163569154e-07,3.962632678585e-05,3.962632678585e-05,3.718266827987e-10,4.036081784577e-03,3.962632678585e-05
3.775000000000e+00,2.001996074234e-04,5.000000000000e+03,4.904089366520e+03,7.008388270462e-07,3.965936601129e-05,3.965936601129e-05,3.727558725871e-10,3.504194135231e-03,3.965936601129e-05
3.800000000000e+00,2.015254326382e-04,5.000000000000e+03,4.918732092895e+03,5.938413982470e-07,3.968992642951e-05,3.968992642951e-05,3.735432024864e-10,2.969206991235e-03,3.968992642951e-05
3.825000000000e+00,2.028512578529e-04,5.000000000000e+03,4.933352299836e+03,4.870085236000e-07,3.971853239887e-05,3.971853239887e-05,3.741888906668e-10,2.435042618000e-03,3.971853239887e-05
3.850000000000e+00,2.041770830676e-04,5.000000000000e+03,4.947843934726e+03,3.811151515094e-07,3.974555097991e-05,3.974555097991e-05,3.746941827444e-10,1.905575757547e-03,3.974555097991e-05
3.875000000000e+00,2.055029082823e-04,5.000000000000e+03,4.962103840678e+03,2.769150706799e-07,3.977119575135e-05,3.977119575135e-05,3.750613237275e-10,1.384575353399e-03,3.977119575135e-05
3.900000000000e+00,2.068287334971e-04,5.000000000000e+03,4.976033299841e+03,1.751296328533e-07,3.979553246284e-05,3.979553246284e-05,3.752935150105e-10,8.756481642666e-04,3.979553246284e-05
3.925000000000e+00,2.081545587118e-04,5.000000000000e+03,4.989539485825e+03,7.643713964595e-08,3.981848636352e-05,3.981848636352e-05,3.753948572976e-10,3.821856982297e-04,3.981848636352e-05
3.950000000000e+00,2.094803839265e-04,5.000000000000e+03,5.002536788742e+03,-1.853683978420e-08,3.983985108035e-05,3.983985108035e-05,3.753702806880e-10,-9.268419892098e-05,3.983985108035e-05
3.975000000000e+00,2.108062091412e-04,5.000000000000e+03,5.014947980310e+03,-1.092279824138e-07,3.985929894820e-05,3.985929894820e-05,3.752254634748e-10,-5.461399120690e-04,3.985929894820e-05
4.000000000000e+00,2.121320343560e-04,5.000000000000e+03,5.026705191541e+03,-1.951403555192e-07,3.987639271282e-05,3.987639271282e-05,3.749667414710e-10,-9.757017775962e-04,3.987639271282e-05
4.025000000000e+00,2.134578595707e-04,5.000000000000e+03,5.037750681472e+03,-2.758520339468e-07,3.989059853754e-05,3.989059853754e-05,3.746010098889e-10,-1.379260169734e-03,3.989059853754e-05
4.050000000000e+00,2.147836847854e-04,5.000000000000e+03,5.048037381985e+03,-3.510190812350e-07,3.990130024488e-05,3.990130024488e-05,3.741356199401e-10,-1.755095406175e-03,3.990130024488e-05
4.075000000000e+00,2.161095100001e-04,5.000000000000e+03,5.057529210721e+03,-4.203778361122e-07,3.990781471503e-05,3.990781471503e-05,3.735782724053e-10,-2.101889180561e-03,3.990781471503e-05
4.100000000000e+00,2.174353352149e-04,5.000000000000e+03,5.066201151097e+03,-4.837454972418e-07,3.990940834568e-05,3.990940834568e-05,3.729369104276e-10,-2.418727486209e-03,3.990940834568e-05
4.125000000000e+00,2.187611604296e-04,5.000000000000e+03,5.074039105296e+03,-5.410190489686e-07,3.990531445215e-05,3.990531445215e-05,3.722196137308e-10,-2.705095244843e-03,3.990531445215e-05
4.150000000000e+00,2.200869856443e-04,5.000000000000e+03,5.081039532441e+03,-5.921726173555e-07,3.989475145614e-05,3.989475145614e-05,3.714344963432e-10,-2.960863086777e-03,3.989475145614e-05
4.175000000000e+00,2.214128108590e-04,5.000000000000e+03,5.087208889842e+03,-6.372533873176e-07,3.987694167525e-05,3.987694167525e-05,3.705896097342e-10,-3.186266936588e-03,3.987694167525e-05
4.200000000000e+00,2.227386360738e-04,5.000000000000e+03,5.092562900055e+03,-6.763762468140e-07,3.985113048804e-05,3.985113048804e-05,3.696928530515e-10,-3.381881234070e-03,3.985113048804e-05
4.225000000000e+00,2.240644612885e-04,5.000000000000e+03,5.097125670240e+03,-7.097173518423e-07,3.981660561033e-05,3.981660561033e-05,3.687518918911e-10,-3.548586759211e-03,3.981660561033e-05
4.250000000000e+00,2.253902865032e-04,5.000000000000e+03,5.100928693055e+03,-7.375068257737e-07,3.977271618269e-05,3.977271618269e-05,3.677740867455e-10,-3.687534128869e-03,3.977271618269e-05
4.275000000000e+00,2.267161117179e-04,5.000000000000e+03,5.104009759895e+03,-7.600208181437e-07,3.971889133563e-05,3.971889133563e-05,3.667664319810e-10,-3.800104090719e-03,3.971889133563e-05
4.300000000000e+00,2.280419369327e-04,5.000000000000e+03,5.106411817752e+03,-7.775731514997e-07,3.965465787338e-05,3.965465787338e-05,3.657355058905e-10,-3.887865757499e-03,3.965465787338e-05
4.325000000000e+00,2.293677621474e-04,5.000000000000e+03,5.108181800424e+03,-7.905067808026e-07,3.957965669848e-05,3.957965669848e-05,3.646874320681e-10,-3.952533904013e-03,3.957965669848e-05
4.350000000000e+00,2.306935873621e-04,5.000000000000e+03,5.109369463294e+03,-7.991852789242e-07,3.949365759139e-05,3.949365759139e-05,3.636278520741e-10,-3.995926394621e-03,3.949365759139e-05
4.375000000000e+00,2.320194125768e-04,5.000000000000e+03,5.110026248607e+03,-8.039845449869e-07,3.939657196291e-05,3.939657196291e-05,3.625619090921e-10,-4.019922724935e-03,3.939657196291e-05
4.400000000000e+00,2.333452377916e-04,5.000000000000e+03,5.110204205226e+03,-8.052849107922e-07,3.928846321305e-05,3.928846321305e-05,3.614942420523e-10,-4.026424553961e-03,3.928846321305e-05
4.425000000000e+00,2.346710630063e-04,5.000000000000e+03,5.109954983432e+03,-8.034637956190e-07,3.916955435968e-05,3.916955435968e-05,3.604289894929e-10,-4.017318978095e-03,3.916955435968e-05
4.450000000000e+00,2.359968882210e-04,5.000000000000e+03,5.109328921616e+03,-7.988890325004e-07,3.904023264320e-05,3.904023264320e-05,3.593698022699e-10,-3.994445162502e-03,3.904023264320e-05
4.475000000000e+00,2.373227134357e-04,5.000000000000e+03,5.108374237858e+03,-7.919129609124e-07,3.890105086962e-05,3.890105086962e-05,3.583198640984e-10,-3.959564804562e-03,3.890105086962e-05
4.500000000000e+00,2.386485386505e-04,5.000000000000e+03,5.107136335540e+03,-7.828673527549e-07,3.875272532247e-05,3.875272532247e-05,3.572819188224e-10,-3.914336763775e-03,3.875272532247e-05
4.525000000000e+00,2.399743638652e-04,5.000000000000e+03,5.105657228462e+03,-7.720592115509e-07,3.859613015271e-05,3.859613015271e-05,3.562583032524e-10,-3.860296057755e-03,3.859613015271e-05
4.550000000000e+00,2.413001890799e-04,5.000000000000e+03,5.103975087494e+03,-7.597674597431e-07,3.843228824267e-05,3.843228824267e-05,3.552509843970e-10,-3.798837298716e-03,3.843228824267e-05
4.575000000000e+00,2.426260142946e-04,5.000000000000e+03,5.102123907725e+03,-7.462405064642e-07,3.826235863225e-05,3.826235863225e-05,3.542615999173e-10,-3.731202532321e-03,3.826235863225e-05
4.600000000000e+00,2.439518395094e-04,5.000000000000e+03,5.100133292382e+03,-7.316946686211e-07,3.808762069117e-05,3.808762069117e-05,3.532915006761e-10,-3.658473343106e-03,3.808762069117e-05
4.625000000000e+00,2.452776647241e-04,5.000000000000e+03,5.098028347587e+03,-7.163134018308e-07,3.790945531478e-05,3.790945531478e-05,3.523417943063e-10,-3.581567009154e-03,3.790945531478e-05
4.650000000000e+00,2.466034899388e-04,5.000000000000e+03,5.095829680206e+03,-7.002472847386e-07,3.772932351115e-05,3.772932351115e-05,3.514133887997e-10,-3.501236423693e-03,3.772932351115e-05
4.675000000000e+00,2.479293151535e-04,5.000000000000e+03,5.093553489747e+03,-6.836146904829e-07,3.754874282933e-05,3.754874282933e-05,3.505070352059e-10,-3.418073452414e-03,3.754874282933e-05
4.700000000000e+00,2.492551403683e-04,5.000000000000e+03,5.091211744293e+03,-6.665030723285e-07,3.736926214970e-05,3.736926214970e-05,3.496233686269e-10,-3.332515361642e-03,3.736926214970e-05
4.725000000000e+00,2.505809655830e-04,5.000000000000e+03,5.088812429964e+03,-6.489707864990e-07,3.719243541433e-05,3.719243541433e-05,3.487629467945e-10,-3.244853932495e-03,3.719243541433e-05
4.750000000000e+00,2.519067907977e-04,5.000000000000e+03,5.086359863131e+03,-6.310493736144e-07,3.701979491586e-05,3.701979491586e-05,3.479262856233e-10,-3.155246868072e-03,3.701979491586e-05
4.775000000000e+00,2.532326160124e-04,5.000000000000e+03,5.083855054690e+03,-6.127462205019e-07,3.685282478533e-05,3.685282478533e-05,3.471138912339e-10,-3.063731102509e-03,3.685282478533e-05
4.800000000000e+00,2.545584412272e-04,5.000000000000e+03,5.081296115946e+03,-5.940475260730e-07,3.669293532169e-05,3.669293532169e-05,3.463262880451e-10,-2.970237630365e-03,3.669293532169e-05
4.825000000000e+00,2.558842664419e-04,5.000000000000e+03,5.078678696087e+03,-5.749214980441e-07,3.654143878813e-05,3.654143878813e-05,3.455640426265e-10,-2.874607490220e-03,3.654143878813e-05
4.850000000000e+00,2.572100916566e-04,5.000000000000e+03,5.075996441759e+03,-5.553217111563e-07,3.639952726250e-05,3.639952726250e-05,3.448277830996e-10,-2.776608555781e-03,3.639952726250e-05
4.875000000000e+00,2.585359168713e-04,5.000000000000e+03,5.073241469854e+03,-5.351905618908e-07,3.626825307369e-05,3.626825307369e-05,3.441182139579e-10,-2.675952809454e-03,3.626825307369e-05
4.900000000000e+00,2.598617420861e-04,5.000000000000e+03,5.070404845212e+03,-5.144627591988e-07,3.614851228257e-05,3.614851228257e-05,3.434361262597e-10,-2.572313795994e-03,3.614851228257e-05
4.925000000000e+00,2.611875673008e-04,5.000000000000e+03,5.067477055606e+03,-4.930687952679e-07,3.604103157994e-05,3.604103157994e-05,3.427824032184e-10,-2.465343976340e-03,3.604103157994e-05
4.950000000000e+00,2.625133925155e-04,5.000000000000e+03,5.064448476917e+03,-4.709383446665e-07,3.594635887623e-05,3.594635887623e-05,3.421580212864e-10,-2.354691723332e-03,3.594635887623e-05
4.975000000000e+00,2.638392177302e-04,5.000000000000e+03,5.061309821992e+03,-4.480035442624e-07,3.586485775288e-05,3.586485775288e-05,3.415640468912e-10,-2.240017721312e-03,3.586485775288e-05
5.000000000000e+00,2.651650429450e-04,5.000000000000e+03,5.058052567195e+03,-4.242021100622e-07,3.579670583706e-05,3.579670583706e-05,3.410016290375e-10,-2.121010550311e-03,3.579670583706e-05
5.025000000000e+00,2.664908681597e-04,5.000000000000e+03,5.054669351094e+03,-3.994802505810e-07,3.574189705311e-05,3.574189705311e-05,3.404719880485e-10,-1.997401252905e-03,3.574189705311e-05
5.050000000000e+00,2.678166933744e-04,5.000000000000e+03,5.051154340240e+03,-3.737953395875e-07,3.570024760047e-05,3.570024760047e-05,3.399764007621e-10,-1.868976697938e-03,3.570024760047e-05
5.075000000000e+00,2.691425185891e-04,5.000000000000e+03,5.047503557336e+03,-3.471183141638e-07,3.567140541109e-05,3.567140541109e-05,3.395161825487e-10,-1.735591570819e-03,3.567140541109e-05
5.100000000000e+00,2.704683438039e-04,5.000000000000e+03,5.043715167589e+03,-3.194357670819e-07,3.565486275390e-05,3.565486275390e-05,3.390926665542e-10,-1.597178835410e-03,3.565486275390e-05
5.125000000000e+00,2.717941690186e-04,5.000000000000e+03,5.039789719404e+03,-2.907517056589e-07,3.564997158112e-05,3.564997158112e-05,3.387071806117e-10,-1.453758528294e-03,3.564997158112e-05
5.150000000000e+00,2.731199942333e-04,5.000000000000e+03,5.035730336098e+03,-2.610889526233e-07,3.565596115403e-05,3.565596115403e-05,3.383610222950e-10,-1.305444763117e-03,3.565596115403e-05
5.175000000000e+00,2.744458194480e-04,5.000000000000e+03,5.031542855779e+03,-2.304901682305e-07,3.567195744487e-05,3.567195744487e-05,3.380554326182e-10,-1.152450841153e-03,3.567195744487e-05
5.200000000000e+00,2.757716446628e-04,5.000000000000e+03,5.027235917113e+03,-1.990184769942e-07,3.569700378759e-05,3.569700378759e-05,3.377915689032e-10,-9.950923849711e-04,3.569700378759e-05
5.225000000000e+00,2.770974698775e-04,5.000000000000e+03,5.022820989340e+03,-1.667576870338e-07,3.573008224316e-05,3.573008224316e-05,3.375704773570e-10,-8.337884351689e-04,3.573008224316e-05
5.250000000000e+00,2.784232950922e-04,5.000000000000e+03,5.018312345612e+03,-1.338120952106e-07,3.577013515436e-05,3.577013515436e-05,3.373930659071e-10,-6.690604760530e-04,3.577013515436e-05
5.275000000000e+00,2.797491203069e-04,5.000000000000e+03,5.013726979483e+03,-1.003058769484e-07,3.581608638876e-05,3.581608638876e-05,3.372600778463e-10,-5.015293847422e-04,3.581608638876e-05
5.300000000000e+00,2.810749455217e-04,5.000000000000e+03,5.009084465278e+03,-6.638206587366e-08,3.586686180594e-05,3.586686180594e-05,3.371720668295e-10,-3.319103293683e-04,3.586686180594e-05
5.325000000000e+00,2.824007707364e-04,5.000000000000e+03,5.004406763933e+03,-3.220113509739e-08,3.592140853231e-05,3.592140853231e-05,3.371293737527e-10,-1.610056754870e-04,3.592140853231e-05
5.350000000000e+00,2.837265959511e-04,5.000000000000e+03,4.999717976912e+03,2.060801012374e-09,3.597871268381e-05,3.597871268381e-05,3.371321060146e-10,1.030400506187e-05,3.597871268381e-05
5.375000000000e+00,2.850524211658e-04,5.000000000000e+03,4.995044051742e+03,3.621413850039e-08,3.603781523877e-05,3.603781523877e-05,3.371801196326e-10,1.810706925019e-04,3.603781523877e-05
5.400000000000e+00,2.863782463806e-04,5.000000000000e+03,4.990412443749e+03,7.005825562614e-08,3.609782582890e-05,3.609782582890e-05,3.372730046344e-10,3.502912781307e-04,3.609782582890e-05
5.425000000000e+00,2.877040715953e-04,5.000000000000e+03,4.985851739501e+03,1.033842644263e-07,3.615793428332e-05,3.615793428332e-05,3.374100740990e-10,5.169213221315e-04,3.615793428332e-05
5.450000000000e+00,2.890298968100e-04,5.000000000000e+03,4.981391248407e+03,1.359779949977e-07,3.621741982582e-05,3.621741982582e-05,3.375903571534e-10,6.798899749884e-04,3.621741982582e-05
5.475000000000e+00,2.903557220247e-04,5.000000000000e+03,4.977060569728e+03,1.676231594114e-07,3.627565788819e-05,3.627565788819e-05,3.378125961647e-10,8.381157970570e-04,3.627565788819e-05
5.500000000000e+00,2.916815472395e-04,5.000000000000e+03,4.972889142991e+03,1.981046369624e-07,3.633212455968e-05,3.633212455968e-05,3.380752482875e-10,9.905231848120e-04,3.633212455968e-05
5.525000000000e+00,2.930073724542e-04,5.000000000000e+03,4.968905790338e+03,2.272118183059e-07,3.638639874434e-05,3.638639874434e-05,3.383764914453e-10,1.136059091529e-03,3.638639874434e-05
5.550000000000e+00,2.943331976689e-04,5.000000000000e+03,4.965138259759e+03,2.547419431275e-07,3.643816214246e-05,3.643816214246e-05,3.387142347368e-10,1.273709715637e-03,3.643816214246e-05
5.575000000000e+00,2.956590228836e-04,5.000000000000e+03,4.961612778368e+03,2.805033644976e-07,3.648719720935e-05,3.648719720935e-05,3.390861331702e-10,1.402516822488e-03,3.648719720935e-05
5.600000000000e+00,2.969848480984e-04,5.000000000000e+03,4.958353624842e+03,3.043186730965e-07,3.653338327406e-05,3.653338327406e-05,3.394896065404e-10,1.521593365482e-03,3.653338327406e-05
5.625000000000e+00,2.983106733131e-04,5.000000000000e+03,4.955382729967e+03,3.260276161450e-07,3.657669102255e-05,3.657669102255e-05,3.399218621745e-10,1.630138080725e-03,3.657669102255e-05
5.650000000000e+00,2.996364985278e-04,5.000000000000e+03,4.952719313737e+03,3.454897491619e-07,3.661717556440e-05,3.661717556440e-05,3.403799211954e-10,1.727448745810e-03,3.661717556440e-05
5.675000000000e+00,3.009623237425e-04,5.000000000000e+03,4.950379566823e+03,3.625867635696e-07,3.665496831051e-05,3.665496831051e-05,3.408606478691e-10,1.812933817848e-03,3.665496831051e-05
5.700000000000e+00,3.022881489572e-04,5.000000000000e+03,4.948376383315e+03,3.772244395980e-07,3.669026789138e-05,3.669026789138e-05,3.413607815427e-10,1.886122197990e-03,3.669026789138e-05
5.725000000000e+00,3.036139741720e-04,5.000000000000e+03,4.946719150585e+03,3.893341817657e-07,3.672333034309e-05,3.672333034309e-05,3.418769706178e-10,1.946670908829e-03,3.672333034309e-05
5.750000000000e+00,3.049397993867e-04,5.000000000000e+03,4.945413600895e+03,3.988741032491e-07,3.675445878167e-05,3.675445878167e-05,3.424058079614e-10,1.994370516245e-03,3.675445878167e-05
5.775000000000e+00,3.062656246014e-04,5.000000000000e+03,4.944461727975e+03,4.058296354626e-07,3.678399277635e-05,3.678399277635e-05,3.429438671250e-10,2.029148177313e-03,3.678399277635e-05
5.800000000000e+00,3.075914498161e-04,5.000000000000e+03,4.943861770346e+03,4.102136498920e-07,3.681229762047e-05,3.681229762047e-05,3.434877387255e-10,2.051068249460e-03,3.681229762047e-05
5.825000000000e+00,3.089172750309e-04,5.000000000000e+03,4.943608261649e+03,4.120660903513e-07,3.683975368469e-05,3.683975368469e-05,3.440340663382e-10,2.060330451756e-03,3.683975368469e-05
5.850000000000e+00,3.102431002456e-04,5.000000000000e+03,4.943692146684e+03,4.114531250555e-07,3.686674602267e-05,3.686674602267e-05,3.445795812661e-10,2.057265625278e-03,3.686674602267e-05
5.875000000000e+00,3.115689254603e-04,5.000000000000e+03,4.944100960375e+03,4.084658389013e-07,3.689365438413e-05,3.689365438413e-05,3.451211355746e-10,2.042329194507e-03,3.689365438413e-05
5.900000000000e+00,3.128947506750e-04,5.000000000000e+03,4.944819065431e+03,4.032184967967e-07,3.692084377485e-05,3.692084377485e-05,3.456557328247e-10,2.016092483984e-03,3.692084377485e-05
5.925000000000e+00,3.142205758898e-04,5.000000000000e+03,4.945827943183e+03,3.958464184965e-07,3.694865568820e-05,3.694865568820e-05,3.461805559875e-10,1.979232092483e-03,3.694865568820e-05
5.950000000000e+00,3.155464011045e-04,5.000000000000e+03,4.947106530875e+03,3.865035138957e-07,3.697740011792e-05,3.697740011792e-05,3.466929920918e-10,1.932517569479e-03,3.697740011792e-05
5.975000000000e+00,3.168722263192e-04,5.000000000000e+03,4.948631597759e+03,3.753595348887e-07,3.700734844760e-05,3.700734844760e-05,3.471906532278e-10,1.876797674443e-03,3.700734844760e-05
6.000000000000e+00,3.181980515339e-04,5.000000000000e+03,4.950378151515e+03,3.625971055161e-07,3.703872729805e-05,3.703872729805e-05,3.476713936130e-10,1.812985527580e-03,3.703872729805e-05
6.025000000000e+00,3.195238767487e-04,5.000000000000e+03,4.952319866039e+03,3.484085960717e-07,3.707171340006e-05,3.707171340006e-05,3.481333225147e-10,1.742042980358e-03,3.707171340006e-05
6.050000000000e+00,3.208497019634e-04,5.000000000000e+03,4.954429521286e+03,3.329929090341e-07,3.710642954589e-05,3.710642954589e-05,3.485748129099e-10,1.664964545171e-03,3.710642954589e-05
6.075000000000e+00,3.221755271781e-04,5.000000000000e+03,4.956679445849e+03,3.165522451108e-07,3.714294165938e-05,3.714294165938e-05,3.489945058582e-10,1.582761225554e-03,3.714294165938e-05
6.100000000000e+00,3.235013523928e-04,5.000000000000e+03,4.959041953080e+03,2.992889163583e-07,3.718125700984e-05,3.718125700984e-05,3.493913106500e-10,1.496444581792e-03,3.718125700984e-05
6.125000000000e+00,3.248271776076e-04,5.000000000000e+03,4.961489762022e+03,2.814022703707e-07,3.722132358074e-05,3.722132358074e-05,3.497644008755e-10,1.407011351854e-03,3.722132358074e-05
6.150000000000e+00,3.261530028223e-04,5.000000000000e+03,4.963996394994e+03,2.630857850305e-07,3.726303058894e-05,3.726303058894e-05,3.501132066430e-10,1.315428925153e-03,3.726303058894e-05
6.175000000000e+00,3.274788280370e-04,5.000000000000e+03,4.966536544495e+03,2.445243874878e-07,3.730621013472e-05,3.730621013472e-05,3.504374032415e-10,1.222621937439e-03,3.730621013472e-05
6.200000000000e+00,3.288046532517e-04,5.000000000000e+03,4.969086403024e+03,2.258920440715e-07,3.735063994715e-05,3.735063994715e-05,3.507368966094e-10,1.129460220358e-03,3.735063994715e-05
6.225000000000e+00,3.301304784665e-04,5.000000000000e+03,4.971623950509e+03,2.073496599934e-07,3.739604717275e-05,3.739604717275e-05,3.510118060168e-10,1.036748299967e-03,3.739604717275e-05
6.250000000000e+00,3.314563036812e-04,5.000000000000e+03,4.974129195184e+03,1.890433192249e-07,3.744211313939e-05,3.744211313939e-05,3.512624444161e-10,9.452165961246e-04,3.744211313939e-05
6.275000000000e+00,3.327821288959e-04,5.000000000000e+03,4.976584364963e+03,1.711028860801e-07,3.748847901099e-05,3.748847901099e-05,3.514892969368e-10,8.555144304003e-04,3.748847901099e-05
6.300000000000e+00,3.341079541106e-04,5.000000000000e+03,4.978974047592e+03,1.536409810750e-07,3.753475223298e-05,3.753475223298e-05,3.516929980235e-10,7.682049053752e-04,3.753475223298e-05
6.325000000000e+00,3.354337793254e-04,5.000000000000e+03,4.981285279076e+03,1.367523348077e-07,3.758051365363e-05,3.758051365363e-05,3.518743077172e-10,6.837616740385e-04,3.758051365363e-05
6.350000000000e+00,3.367596045401e-04,5.000000000000e+03,4.983507581011e+03,1.205135151357e-07,3.762532519282e-05,3.762532519282e-05,3.520340875743e-10,6.025675756783e-04,3.762532519282e-05
6.375000000000e+00,3.380854297548e-04,5.000000000000e+03,4.985632948565e+03,1.049830150302e-07,3.766873791798e-05,3.766873791798e-05,3.521732767027e-10,5.249150751509e-04,3.766873791798e-05
6.400000000000e+00,3.394112549695e-04,5.000000000000e+03,4.987655791800e+03,9.020168131787e-08,3.771030037712e-05,3.771030037712e-05,3.522928683662e-10,4.510084065893e-04,3.771030037712e-05
6.425000000000e+00,3.407370801843e-04,5.000000000000e+03,4.989572833919e+03,7.619345822956e-08,3.774956703187e-05,3.774956703187e-05,3.523938875743e-10,3.809672911478e-04,3.774956703187e-05
6.450000000000e+00,3.420629053990e-04,5.000000000000e+03,4.991382970726e+03,6.296641435871e-08,3.778610662876e-05,3.778610662876e-05,3.524773700342e-10,3.148320717936e-04,3.778610662876e-05
6.475000000000e+00,3.433887306137e-04,5.000000000000e+03,4.993087096181e+03,5.051401735343e-08,3.781951034635e-05,3.781951034635e-05,3.525443427921e-10,2.525700867672e-04,3.781951034635e-05
6.500000000000e+00,3.447145558284e-04,5.000000000000e+03,4.994687899377e+03,3.881661745978e-08,3.784939955741e-05,3.784939955741e-05,3.525958068423e-10,1.940830872989e-04,3.784939955741e-05
6.525000000000e+00,3.460403810432e-04,5.000000000000e+03,4.996189638545e+03,2.784309889417e-08,3.787543305174e-05,3.787543305174e-05,3.526327219248e-10,1.392154944708e-04,3.787543305174e-05
6.550000000000e+00,3.473662062579e-04,5.000000000000e+03,4.997597897863e+03,1.755265691893e-08,3.789731357411e-05,3.789731357411e-05,3.526559936800e-10,8.776328459464e-05,3.789731357411e-05
6.575000000000e+00,3.486920314726e-04,5.000000000000e+03,4.998919332838e+03,7.896658369102e-09,3.791479354469e-05,3.791479354469e-05,3.526664632687e-10,3.948329184551e-05,3.791479354469e-05
6.600000000000e+00,3.500178566873e-04,5.000000000000e+03,5.000161409947e+03,-1.179455848491e-09,3.792767984544e-05,3.792767984544e-05,3.526648995164e-10,-5.897279242455e-06,3.792767984544e-05
6.625000000000e+00,3.513436819021e-04,5.000000000000e+03,5.001332145995e+03,-9.734266184754e-09,3.793583757485e-05,3.793583757485e-05,3.526519935809e-10,-4.867133092377e-05,3.793583757485e-05
6.650000000000e+00,3.526695071168e-04,5.000000000000e+03,5.002439852337e+03,-1.782850543012e-08,3.793919269494e-05,3.793919269494e-05,3.526283560988e-10,-8.914252715062e-05,3.793919269494e-05
6.675000000000e+00,3.539953323315e-04,5.000000000000e+03,5.003492888724e+03,-2.552326000799e-08,3.793773351809e-05,3.793773351809e-05,3.525945167172e-10,-1.276163000400e-04,3.793773351809e-05
6.700000000000e+00,3.553211575462e-04,5.000000000000e+03,5.004499431067e+03,-3.287827300092e-08,3.793151100639e-05,3.793151100639e-05,3.525509258738e-10,-1.643913650046e-04,3.793151100639e-05
6.725000000000e+00,3.566469827610e-04,5.000000000000e+03,5.005467256925e+03,-3.995037663094e-08,3.792063788189e-05,3.792063788189e-05,3.524979586571e-10,-1.997518831547e-04,3.792063788189e-05
6.750000000000e+00,3.579728079757e-04,5.000000000000e+03,5.006403551952e+03,-4.679207796052e-08,3.790528657259e-05,3.790528657259e-05,3.524359205403e-10,-2.339603898026e-04,3.790528657259e-05
6.775000000000e+00,3.592986331904e-04,5.000000000000e+03,5.007314740009e+03,-5.345031746931e-08,3.788568604419e-05,3.788568604419e-05,3.523650547617e-10,-2.672515873465e-04,3.788568604419e-05
6.800000000000e+00,3.606244584051e-04,5.000000000000e+03,5.008206339050e+03,-5.996541598435e-08,3.786211759237e-05,3.786211759237e-05,3.522855511012e-10,-2.998270799217e-04,3.786211759237e-05
6.825000000000e+00,3.619502836199e-04,5.000000000000e+03,5.009082844331e+03,-6.637022127524e-08,3.783490969245e-05,3.783490969245e-05,3.521975557883e-10,-3.318511063762e-04,3.783490969245e-05
