E_dt005,E_dt010
6.533423285649395,5.074182103262254
6.545269721914059,6.259553431334745
6.522380031044808,5.226317309525495
6.546112571445831,6.275697340396361
6.558117889691305,6.293335831878476
5.735278101964064,6.249158708750888
6.540197035990738,6.274437353799133
5.78625952521633,4.976603212691121
6.533672556235713,6.2651334649265085
6.539124996369317,6.234916964574534
5.681233835924042,6.348405209226844
6.51587295531068,6.340722517251283
5.802640575057337,6.360473522756703
5.966836188365107,6.275385952815751
6.546171570447885,6.287272639349576
5.745098187882071,4.998621984932815
5.940429242982025,5.018638646755149
5.721400881057587,6.264447353918701
6.528439389607629,5.257475884371958
5.9028971168378614,5.321545507131848
6.530858019764993,6.3638450813150325
5.779875086891201,6.357382666883305
5.775921561267819,6.235362575401127
5.675094762827523,5.042960222225497
5.707569352421416,6.254949373390318
6.54609994600594,6.257462965909433
6.529025317675378,6.260490654007031
5.806521411100919,5.4430062037894835
6.5448846409522154,4.9989932005620625
6.521360294419466,6.238519067070272
6.5509618576968025,6.359549918302982
6.555371025899364,6.2516450504867915
6.550289974838619,5.175545432050323
6.5459935863134335,6.257000908893367
5.804276076889558,4.920421110076469
6.537805708838937,6.357409370616404
6.556015228531177,5.350125532099853
6.554864409019012,6.291970428892157
6.518980219964167,6.240682530795462
6.536566258753887,5.426686866061605
6.5402277995699505,5.45169812430895
6.524121249361631,5.3314356272015395
5.814593672889184,5.04578184078062
5.6484850807660365,6.359639559299749
6.555073660036145,5.107182072807943
6.5485089536435925,5.161661088167365
6.539723848665726,6.282905544143439
6.539964580374033,6.2550283985578385
6.5452366867961675,6.362906351118078
5.725669485696722,6.2895709795513
5.608806471438863,5.272160352902858
6.533364766594518,6.2847401034507016
6.522432406593339,4.975361510899781
6.532742847619985,6.295932492865882
6.544035829901474,5.007524266494583
5.880937026429157,6.365469321416484
6.512655386575554,6.2411036052498305
6.527834670471893,6.249892506584247
6.54928378689727,6.2775379756631695
6.537256093135783,6.3495754520169845
6.028425718355311,5.265167762454678
6.514523501215455,5.096956424128077
5.655845515832523,5.220922947186413
6.548595569108304,6.276510301123171
6.5505235541986355,6.270816364297458
6.528876456128771,5.00957030291802
